"arrival_date","destination_region","destination_city","length_of_stay","has_meal","purpose_trip","sell_price","user_id"
"2019-02-17","Russia","Moscow","1","1","business","3122","27087"
"2019-02-14","Russia","Saint Petersburg","1","1","business","1996","26933"
"2019-04-01","Southern Europe","Porto","5","1","business","145346","33349"
"2019-03-03","International","Guangzhou","3","1","business","52667","30120"
"2019-02-23","Arabia","Dubai","3","1","business","29537","14684"
"2019-02-17","Russia","Saint Petersburg","2","1","business","2613","23902"
"2019-08-10","Southern Europe","Sarajevo","1","1","leasure","4850","30787"
"2019-02-24","International","Bangkok","7","1","leasure","35265","18889"
"2019-02-25","Russia","Moscow","4","1","business","22849","6556"
"2019-04-10","Western Europe","Munich","2","0","business","52777","32561"
"2019-02-22","Southern Europe","Adeje","7","1","leasure","191784","27535"
"2019-06-27","Russia","Saint Petersburg","4","1","leasure","37487","15498"
"2019-02-25","Russia","Saint Petersburg","4","1","business","25299","6738"
"2019-02-25","Russia","Saint Petersburg","4","1","business","13317","14684"
"2019-02-15","International","Istanbul","1","1","business","8434","6579"
"2019-03-02","Arabia","Luxor","9","1","leasure","56022","30319"
"2019-04-07","Western Europe","Paris","6","1","leasure","51912","28363"
"2019-02-19","CIS","Minsk","1","1","business","4146","7516"
"2019-04-28","International","Yokohama","1","1","business","25866","25477"
"2019-05-02","CIS","Minsk","1","1","leasure","12007","9607"
"2019-02-16","Western Europe","Hartlepool","1","1","leasure","3935","16518"
"2019-02-20","CIS","Baku","2","1","business","12274","26582"
"2019-02-16","International","Singapore","2","0","leasure","12324","31168"
"2019-02-15","Russia","Moscow","1","1","business","3373","32177"
"2019-02-24","Russia","Moscow","1","0","business","3393","28396"
"2019-03-05","Western Europe","London","1","1","business","11428","24815"
"2019-04-27","International","Arequipa","1","1","leasure","4321","22732"
"2019-04-14","International","Stepantsminda","3","1","business","32785","12696"
"2019-02-22","Russia","Moscow","1","1","business","7450","5963"
"2019-04-29","Western Europe","Strasbourg","1","1","business","5327","23762"
"2019-02-26","Russia","Kamyshin","1","1","business","2273","14684"
"2019-02-28","Southern Europe","Barcelona","2","1","leasure","40136","16448"
"2019-02-20","Russia","Velikiy Ustyug","1","1","business","2249","10579"
"2019-02-15","International","Pattaya","1","0","business","1549","18889"
"2019-02-19","CIS","Minsk","1","0","business","2393","7516"
"2019-02-24","Southern Europe","Puerto Real","11","1","leasure","63168","14965"
"2019-03-10","CIS","Nur-Sultan","2","1","business","6097","13636"
"2019-02-21","Russia","Kemerovo","1","1","business","6832","28396"
"2019-07-21","Southern Europe","Naxxar","14","1","leasure","146307","6957"
"2019-02-17","Russia","Megdurechensk","1","0","business","2447","22888"
"2019-02-20","Russia","Khabarovsk","2","1","business","9427","7516"
"2019-04-28","International","Tokyo","3","0","business","25018","11597"
"2019-03-28","Southern Europe","Athens","3","1","leasure","11930","24533"
"2019-03-03","International","New Taipei City","4","1","business","35106","6527"
"2019-05-18","International","Waikiki Beach","7","0","leasure","144908","26330"
"2019-03-10","Western Europe","Frankfurt","2","0","business","105738","31001"
"2019-02-19","Southern Europe","Split","1","1","business","4549","15963"
"2019-02-24","Western Europe","Ratingen","13","1","leasure","71285","14684"
"2019-03-01","Western Europe","Paris","7","0","leasure","117764","15200"
"2019-03-02","Southern Europe","Florence","1","1","leasure","7317","28520"
"2019-03-19","Southern Europe","San Pawl il-Bahar","7","1","leasure","16364","20809"
"2019-02-18","International","Manama","1","0","business","2558","15337"
"2019-02-19","Russia","Omsk","2","1","business","5971","14684"
"2019-02-24","International","Warsaw","14","0","leasure","43477","23231"
"2019-02-26","Russia","Ufa","3","1","business","9455","29250"
"2019-02-22","Russia","Samara","2","1","leasure","12038","7516"
"2019-03-02","Arabia","Rouiba","27","0","leasure","130954","32561"
"2019-02-15","Russia","Kandalaksha","1","0","business","3043","12280"
"2019-02-27","Western Europe","Munich","3","1","business","35679","20630"
"2019-04-14","Southern Europe","Rome","4","1","business","21957","18233"
"2019-02-27","Russia","Sochi","1","1","business","2685","6579"
"2019-04-18","International","Istanbul","2","1","business","5306","10008"
"2019-02-18","Russia","Moscow","11","0","leasure","23050","16785"
"2019-03-03","International","Bang Phli","1","1","business","13105","6416"
"2019-02-16","Russia","Moscow","1","1","leasure","4535","23177"
"2019-02-18","International","Istanbul","1","1","business","10116","14684"
"2019-02-19","CIS","Minsk","2","1","business","8257","36102"
"2019-02-20","Russia","Yoshkar-Ola","1","1","business","1649","7697"
"2019-02-19","International","Harare","1","1","business","13202","14684"
"2019-04-08","Southern Europe","Milan","5","1","business","166105","32953"
"2019-02-18","International","Santo Domingo","1","1","leasure","30121","5782"
"2019-02-21","Southern Europe","San Pawl il-Bahar","3","1","leasure","4485","19479"
"2019-04-19","International","New York","5","1","business","46299","33233"
"2019-09-04","International","New York","6","1","leasure","116283","34482"
"2019-02-21","International","Suzhou","4","1","leasure","16733","24030"
"2019-02-28","CIS","Tashkent","2","1","business","13397","20447"
"2019-04-05","Western Europe","Paris","1","0","business","4737","21769"
"2019-03-05","Southern Europe","Barcelona","6","1","leasure","89925","20511"
"2019-03-02","Western Europe","Paris","7","1","leasure","89009","17724"
"2019-05-22","Southern Europe","Corfu","7","1","leasure","27490","19043"
"2019-05-22","Southern Europe","Corfu","7","1","leasure","64074","19043"
"2019-07-01","International","Bodrum","2","1","leasure","19151","23447"
"2019-08-01","International","Montreal","2","0","business","40243","19560"
"2019-05-17","International","Brno","2","1","leasure","9566","32634"
"2019-05-27","International","Negril","5","0","business","29828","19560"
"2019-06-09","Southern Europe","San Pawl il-Bahar","10","1","leasure","64851","12524"
"2019-07-05","Southern Europe","Sant Josep de sa Talaia","3","0","leasure","23330","34531"
"2019-06-18","International","Antalya","1","1","leasure","4493","26990"
"2019-06-27","Russia","Massandra","2","1","leasure","16375","16294"
"2019-03-02","Southern Europe","Trieste","4","1","business","16053","29356"
"2019-02-14","Southern Europe","Bologna","1","1","business","3782","19318"
"2019-04-12","Southern Europe","Sorrento","3","1","leasure","40681","25785"
"2019-05-16","Southern Europe","Lisbon","2","1","business","63780","5860"
"2019-03-03","Western Europe","Vienna","2","1","business","13254","29704"
"2019-02-20","Arabia","Dubai","3","0","business","12453","21768"
"2019-03-09","Western Europe","Ballyconnell","1","1","leasure","9783","19184"
"2019-02-23","Russia","Zelenogradsk","1","0","leasure","1554","21696"
"2019-03-11","International","Fuji","13","0","leasure","46020","7877"
"2019-03-04","Arabia","Luxor","5","1","business","38328","30319"
"2019-09-18","Southern Europe","Rethimnon","14","1","leasure","159764","31100"
"2019-02-24","Southern Europe","Marousi","3","1","business","20726","23403"
"2019-02-14","Russia","Sochi","2","1","business","3079","7406"
"2019-02-18","CIS","Kyiv","4","1","business","15549","29826"
"2019-02-14","Russia","Sterlitamak","2","1","business","3929","30634"
"2019-02-18","Russia","Samara","2","0","business","6875","31431"
"2019-02-18","International","Bucharest","3","1","leasure","26686","30176"
"2019-02-21","Western Europe","Strasbourg","1","1","business","11130","17038"
"2019-03-16","International","Prague","3","1","business","11744","17083"
"2019-03-09","Russia","Saint Petersburg","2","1","leasure","3997","17648"
"2019-03-17","Western Europe","Paris","7","1","leasure","96479","5956"
"2019-02-18","Russia","Krasnoyarsk","5","0","business","10022","30634"
"2019-03-08","Southern Europe","Guia de Isora","7","1","leasure","380229","27063"
"2019-06-10","Southern Europe","Barcelona","5","1","business","72006","32973"
"2019-05-28","International","Riga","3","1","leasure","110524","21856"
"2019-02-25","Russia","Kirov","2","1","business","5094","24813"
"2019-02-14","Russia","Balashov","1","1","business","2877","21535"
"2019-06-19","Western Europe","Zurich","1","1","leasure","16851","28549"
"2019-03-24","International","Miami Springs","1","1","business","6630","4016"
"2019-02-15","Russia","Krasnodar","1","1","business","2249","15673"
"2019-02-18","Russia","Kazan","3","1","business","11934","5963"
"2019-04-25","International","Indianapolis","3","0","leasure","20742","24435"
"2019-05-14","Russia","Kaliningrad","4","0","business","8128","9308"
"2019-04-13","Arabia","Dubai","5","1","leasure","241991","28173"
"2019-03-06","International","Bali","5","1","business","37473","8536"
"2019-03-17","Russia","Moscow","6","1","leasure","19710","27146"
"2019-03-23","International","Prague","6","1","leasure","41573","30646"
"2019-03-03","International","Oslo","1","1","business","8524","10482"
"2019-02-18","Russia","Tyumen","1","1","business","5492","10579"
"2019-02-27","Russia","Saint Petersburg","2","1","business","10375","7516"
"2019-02-17","Russia","Saint Petersburg","1","1","business","3946","19819"
"2019-02-26","Russia","Novosibirsk","2","1","business","15926","14393"
"2019-02-15","Russia","Krasnoyarsk","1","1","business","3347","5824"
"2019-05-07","International","Tokyo","3","1","leasure","186761","25477"
"2019-05-07","International","Tokyo","4","1","leasure","253442","25477"
"2019-02-17","Western Europe","Vienna","2","1","business","17044","21325"
"2019-02-22","International","Greenville","1","1","business","5556","6261"
"2019-02-19","Russia","Volgograd","2","1","business","8430","12751"
"2019-02-15","International","Tbilisi","1","1","business","4343","6579"
"2019-03-22","Western Europe","London","6","1","leasure","36831","6180"
"2019-02-14","Russia","Simferopol","1","0","business","1432","24659"
"2019-02-19","International","Warsaw","2","1","business","13851","15414"
"2019-02-17","International","Istanbul","5","1","business","6299","14523"
"2019-02-16","Russia","Moscow","1","1","leasure","3402","14684"
"2019-03-17","International","Istanbul","4","1","leasure","17498","15679"
"2019-02-20","Russia","Sevastopol","2","1","business","18447","18695"
"2019-02-18","CIS","Minsk","1","1","business","4471","10611"
"2019-02-19","Western Europe","Munich","1","1","business","31596","23326"
"2019-02-19","International","Sodertalje","2","1","business","27305","32561"
"2019-02-15","Russia","Saint Petersburg","1","1","business","5870","28396"
"2019-03-05","International","Goa","9","1","leasure","15270","23588"
"2019-04-15","Russia","Moscow","3","1","business","32162","21855"
"2019-02-21","Southern Europe","Rijeka","1","1","business","4994","15963"
"2019-04-30","Western Europe","Chessy","3","0","leasure","64383","11271"
"2019-02-25","Southern Europe","Venice","3","1","business","40989","11271"
"2019-03-03","International","Solna","1","1","business","7651","30319"
"2019-02-16","International","Istanbul","4","1","business","73883","23887"
"2019-03-12","Western Europe","Hamburg","3","1","business","32142","6146"
"2019-04-11","Southern Europe","Milan","2","0","business","53974","14265"
"2019-03-21","Russia","Moscow","4","0","leasure","11143","28396"
"2019-03-07","International","Prague","3","1","leasure","28347","32858"
"2019-04-30","Southern Europe","Rome","5","1","business","45751","5873"
"2019-02-27","Russia","Vladivostok","2","1","business","20044","10194"
"2019-02-17","Russia","Novosibirsk","2","1","business","5955","14684"
"2019-02-18","Western Europe","Munich","1","1","business","11417","5551"
"2019-03-26","Southern Europe","Barcelona","3","1","leasure","153511","29475"
"2019-03-25","Southern Europe","Badalona","1","0","business","910","29100"
"2019-03-09","Russia","Moscow","1","0","leasure","11598","23108"
"2019-03-03","International","Warsaw","10","1","leasure","54291","6579"
"2019-03-01","Western Europe","Horley","1","0","business","3624","19873"
"2019-02-18","Russia","Saint Petersburg","1","1","business","2849","6146"
"2019-03-02","Western Europe","Paris","7","0","leasure","157989","26234"
"2019-04-18","International","Los Angeles","5","1","leasure","150819","15994"
"2019-03-08","Western Europe","London","3","1","leasure","169315","12522"
"2019-03-16","Russia","Moscow","1","1","leasure","5155","7672"
"2019-03-11","Western Europe","Paris","8","1","leasure","40688","20913"
"2019-02-18","Russia","Moscow","1","1","business","4377","7880"
"2019-03-30","International","Istanbul","4","1","leasure","67851","24138"
"2019-04-05","Western Europe","Hamburg","1","1","business","14297","15755"
"2019-02-18","Western Europe","Munich","2","1","business","19671","5892"
"2019-03-30","International","Kyoto","4","1","business","88301","6378"
"2019-02-18","Western Europe","Munich","2","1","business","19671","5892"
"2019-02-17","Russia","Saint Petersburg","7","1","leasure","30062","5963"
"2019-03-17","Western Europe","Paris","7","0","leasure","138961","24435"
"2019-04-22","Southern Europe","Barcelona","7","1","leasure","93457","12406"
"2019-04-20","Southern Europe","Madrid","2","0","leasure","54123","24149"
"2019-03-01","Russia","Kazan","3","1","leasure","28078","6871"
"2019-04-09","Southern Europe","Ayia Napa","7","0","leasure","16196","18233"
"2019-02-16","Arabia","Abu Dhabi","2","1","leasure","43938","6134"
"2019-04-11","Russia","Yalta","3","1","leasure","18747","6417"
"2019-02-19","Russia","Tomsk","4","1","business","10399","10579"
"2019-03-21","International","Vantaa","1","1","business","8935","12888"
"2019-02-15","Russia","Odintsovo","4","1","business","29771","13729"
"2019-03-09","International","New Delhi","4","1","business","15248","19798"
"2019-02-20","Russia","Orenburg","1","0","business","4381","13729"
"2019-02-18","Russia","Kingisepp","2","1","business","7109","7213"
"2019-02-18","Russia","Saint Petersburg","10","1","leasure","27641","13729"
"2020-01-19","Southern Europe","Rimini","3","1","business","18713","19916"
"2019-02-19","Russia","Rostov-on-Don","2","1","business","6804","7213"
"2019-10-15","Southern Europe","s'Arenal","4","1","leasure","19366","19043"
"2019-02-18","International","New Delhi","2","1","business","22230","13729"
"2019-08-17","Russia","Khimki","1","0","leasure","4991","18466"
"2019-02-17","CIS","Baku","3","1","business","8738","31241"
"2019-08-24","Southern Europe","Angra Do Heroismo","3","1","business","20844","29475"
"2019-08-18","Western Europe","London","4","1","business","31622","29356"
"2019-08-17","Southern Europe","Limassol","13","1","leasure","368394","32183"
"2019-07-22","Southern Europe","Sitges","4","1","business","31465","18889"
"2019-02-18","Russia","Moscow","3","1","business","8694","6690"
"2019-06-14","Russia","Moscow","1","1","business","2580","34450"
"2019-05-13","Southern Europe","Syracuse","2","1","business","11552","29367"
"2019-06-18","International","Langkawi","4","1","business","67638","21768"
"2019-03-05","Russia","Chelyabinsk","1","1","business","3184","14806"
"2019-02-18","Russia","Rzhev","3","1","business","5012","18672"
"2019-02-13","International","Bakersfield","1","1","business","16068","22131"
"2019-02-18","Russia","Omsk","1","1","business","1703","6684"
"2019-02-18","International","Budapest","3","1","business","84109","22760"
"2019-03-08","Southern Europe","Protaras","7","1","leasure","55211","28396"
"2019-02-14","Russia","Achinsk","1","1","business","3842","31500"
"2019-03-02","Southern Europe","Barcelona","14","0","leasure","31197","25845"
"2019-03-12","International","Prague","2","1","business","8004","17083"
"2019-02-18","Russia","Moscow","1","1","business","5241","7621"
"2019-06-21","Western Europe","Nice","11","0","leasure","47127","15333"
"2019-03-01","Russia","Moscow","1","1","business","3026","6690"
"2019-08-02","International","Los Angeles","1","0","leasure","6918","9582"
"2019-04-18","Western Europe","Amsterdam","5","0","business","79054","12386"
"2019-02-20","Russia","Saint Petersburg","2","1","business","8372","6268"
"2019-03-28","Russia","Grozny","3","0","leasure","4275","17219"
"2019-03-19","Western Europe","Vienna","3","1","business","12082","29885"
"2019-03-23","Western Europe","Frankfurt","4","1","business","63413","11539"
"2019-02-14","Russia","Murmansk","1","0","business","4500","15316"
"2019-02-16","CIS","Almaty","2","1","leasure","7005","19826"
"2019-07-11","Russia","Simferopol","1","1","leasure","2841","24864"
"2019-07-11","Russia","Simferopol","1","1","business","1877","24864"
"2019-02-24","International","Kampala","1","1","business","15127","30319"
"2019-02-18","Western Europe","Geneva","4","1","business","72700","24043"
"2019-07-23","Southern Europe","Kastraki","5","1","business","51500","18702"
"2019-03-09","Southern Europe","Rome","7","1","leasure","27463","5933"
"2019-03-16","International","Budapest","3","1","business","12392","17083"
"2019-03-12","Southern Europe","Milan","3","1","business","24996","7877"
"2019-03-24","Russia","Khimki","1","1","business","5432","5892"
"2019-02-21","Russia","Orsk","1","0","business","3754","15316"
"2019-04-01","International","Istanbul","10","1","leasure","67070","21769"
"2019-04-30","Western Europe","Dusseldorf","9","0","leasure","64322","15390"
"2019-04-04","International","Istanbul","8","1","leasure","34870","27497"
"2019-02-21","Russia","Saint Petersburg","1","1","business","6427","8160"
"2019-02-25","International","Istanbul","5","0","business","5404","17251"
"2019-04-01","International","Riga","14","1","leasure","256596","9054"
"2019-03-22","International","Istanbul","10","1","leasure","57882","15959"
"2019-04-02","International","Osaka","2","1","business","57363","17517"
"2019-02-26","CIS","Baku","2","1","business","16109","28476"
"2019-02-15","Russia","Tambov","1","1","business","2273","14684"
"2019-03-21","Russia","Moscow","2","0","business","14323","29072"
"2019-03-11","International","Poznan","4","1","business","31029","5853"
"2019-03-11","International","Poznan","4","1","business","31029","5853"
"2019-03-09","International","Bali","4","1","business","23532","25072"
"2019-05-17","Southern Europe","Cala d'Or","4","0","business","6474","19184"
"2019-02-20","International","Istanbul","2","1","business","14813","16176"
"2019-02-17","Western Europe","Vienna","1","1","business","5841","14684"
"2019-02-18","Russia","Chelyabinsk","1","1","business","2927","6144"
"2019-05-15","Southern Europe","Seville","4","0","business","27253","29356"
"2019-04-02","International","Vilnius","2","1","business","5132","15211"
"2019-04-03","Arabia","Abu Dhabi","6","1","leasure","88056","9926"
"2019-03-12","International","New Orleans","3","0","business","21301","30327"
"2019-03-19","International","Bat Yam","6","0","leasure","25641","19053"
"2019-02-16","Western Europe","Hanover","6","0","leasure","28554","18233"
"2019-02-18","International","Windhoek","1","1","business","4555","30319"
"2019-02-16","Southern Europe","Sarajevo","1","1","leasure","6133","17390"
"2019-02-19","International","Singapore","3","1","leasure","11799","5989"
"2019-02-24","International","Shanghai","4","1","business","32031","19053"
"2019-03-11","Russia","Krasnoyarsk","5","1","business","17779","14684"
"2019-02-15","Russia","Vyborg","1","0","business","1504","30636"
"2019-04-24","International","Shantou","3","0","business","14429","14684"
"2019-02-27","Western Europe","Amsterdam","2","1","business","19177","32808"
"2019-03-06","Southern Europe","Rome","5","1","leasure","20936","11077"
"2019-02-17","Russia","Tambov","2","1","business","7320","22888"
"2019-02-17","Western Europe","Liverpool","2","1","business","32758","10663"
"2019-03-27","International","Istanbul","3","1","business","24472","23459"
"2019-02-14","Russia","Stary Oskol","1","1","business","2475","22888"
"2019-02-27","Western Europe","Hofheim am Taunus","1","1","business","9421","14684"
"2019-03-03","International","Sofia","2","1","business","14125","10663"
"2019-03-14","Western Europe","Paris","5","1","business","48231","7132"
"2019-02-19","Russia","Kazan","2","1","business","13601","14393"
"2019-02-18","Russia","Moscow","2","1","business","11800","7220"
"2019-03-18","Western Europe","Grafelfing","1","0","business","9601","7749"
"2019-02-19","Russia","Sochi","2","1","business","23778","9954"
"2019-03-03","Russia","Moscow","1","1","leasure","20559","30760"
"2019-02-15","CIS","Almaty","1","1","business","7353","19131"
"2019-05-27","Southern Europe","Adeje","7","0","leasure","35254","29475"
"2019-05-25","International","Kyoto","1","0","leasure","12615","18744"
"2019-09-03","International","Monterey","1","0","business","8130","20915"
"2019-02-17","Russia","Tomsk","5","1","business","26107","6677"
"2019-04-03","Southern Europe","Milan","17","0","leasure","249876","26265"
"2019-02-18","Russia","Cheboksary","3","1","business","7067","14684"
"2019-03-30","International","Mahe Island","5","1","leasure","216304","18702"
"2019-07-02","Southern Europe","Ayia Napa","7","1","leasure","72326","11221"
"2019-03-10","Western Europe","London","2","1","business","25222","6579"
"2019-07-05","Southern Europe","Cambrils","14","1","leasure","187903","22896"
"2019-02-18","International","Warsaw","6","0","leasure","14721","19411"
"2019-03-15","International","Sao Luis","2","1","leasure","6739","19022"
"2019-07-19","International","Warsaw","2","1","leasure","19399","20908"
"2019-02-26","Russia","Usinsk","2","1","business","5949","14806"
"2019-02-15","Russia","Novoabzakovo","1","1","business","2488","17454"
"2019-02-17","Russia","Nizhniy Novgorod","2","1","business","7295","14684"
"2019-02-20","Russia","Abakan","2","1","business","6485","7516"
"2019-02-18","Arabia","Dubai","2","1","business","21314","14684"
"2019-03-31","Western Europe","Amsterdam","1","0","leasure","10121","6763"
"2019-02-19","International","Dar es Salaam","3","1","business","30122","34534"
"2019-02-17","Russia","Rostov-on-Don","4","1","business","12519","6579"
"2019-03-25","Russia","Togliatti","4","1","business","13128","32561"
"2019-03-30","Western Europe","Honfleur","2","0","leasure","45258","23773"
"2019-02-17","International","Ankara","6","1","leasure","22112","12480"
"2019-02-20","International","Tel Aviv","3","0","leasure","19987","18929"
"2019-02-26","International","Arpolahti","1","1","business","8176","32201"
"2019-02-17","Russia","Perm","1","1","business","2099","11268"
"2019-03-18","Western Europe","Brussels","4","1","business","71828","20538"
"2019-03-11","Southern Europe","Milan","3","1","business","29053","19560"
"2019-03-01","Russia","Saint Petersburg","2","1","leasure","4541","18413"
"2019-02-16","CIS","Karaganda","3","1","business","10525","22888"
"2019-03-03","International","Budapest","2","0","business","3344","14806"
"2019-03-08","International","Tallinn","2","1","leasure","24068","6909"
"2019-02-18","Russia","Naro-Fominsk","2","0","business","5030","15692"
"2019-02-19","Russia","Yaroslavl","2","0","business","5849","25055"
"2019-03-12","International","Prague","4","1","leasure","33923","13015"
"2019-03-22","International","Jerusalem","2","1","leasure","26280","6703"
"2019-02-20","Russia","Elista","1","0","business","1874","5824"
"2019-03-03","Western Europe","Paris","4","0","leasure","321613","7060"
"2019-02-24","International","Riga","4","1","business","35153","14684"
"2019-03-13","Arabia","Dubai","4","0","leasure","33031","28173"
"2019-04-03","Arabia","Dubai","10","1","leasure","189619","17476"
"2019-03-02","Russia","Kazan","1","0","leasure","2692","10584"
"2019-02-19","Arabia","Beirut","1","1","business","24088","23402"
"2019-02-21","Russia","Stavropol","1","1","business","2717","14684"
"2019-03-15","International","Ko Chang","8","1","leasure","114085","26663"
"2019-02-17","Arabia","Medina","3","0","business","7741","18744"
"2019-02-26","Russia","Krasnodar","3","1","business","17479","7516"
"2019-02-20","Russia","Pskov","4","1","business","11186","6211"
"2019-02-19","Russia","Rostov-on-Don","1","1","business","3203","17027"
"2019-02-25","Arabia","Tunis","4","1","business","27121","20864"
"2019-02-21","International","Windhoek","4","1","leasure","17832","30319"
"2019-04-08","Southern Europe","Milan","5","1","business","157178","32953"
"2019-03-26","Southern Europe","Alicante","4","1","business","24588","20538"
"2019-02-21","International","Helsinki","2","1","leasure","59215","13110"
"2019-03-14","Western Europe","Paris","1","0","business","12076","14684"
"2019-02-24","Southern Europe","Puerto Real","5","1","business","24691","10542"
"2019-02-18","Western Europe","Dresden","1","1","business","11397","6134"
"2019-04-13","International","Tallinn","1","1","leasure","10416","15755"
"2019-04-13","International","Tallinn","1","1","leasure","10368","15755"
"2019-02-21","Arabia","Kuwait City","2","0","business","7528","21769"
"2019-05-08","Southern Europe","Protaras","4","1","business","34148","8831"
"2019-03-19","Southern Europe","Alicante","3","0","business","8905","24355"
"2019-02-18","Arabia","Dubai","2","1","business","19545","22015"
"2019-03-03","Western Europe","Versailles","2","1","business","18060","13729"
"2019-11-10","International","El Calafate","3","1","business","29650","31304"
"2019-02-25","Southern Europe","Rome","3","1","business","17731","12888"
"2019-10-15","Southern Europe","s'Arenal","4","1","leasure","19366","19043"
"2019-03-13","Southern Europe","Rome","7","1","leasure","25599","13729"
"2019-02-28","International","Kuala Lumpur","1","1","business","3014","30391"
"2019-09-15","Southern Europe","Portimao","4","1","leasure","103179","19134"
"2019-07-01","International","Panguitch","2","0","business","9799","15326"
"2019-03-18","International","Weligama","2","0","business","4620","16332"
"2019-02-16","Arabia","Cairo","4","1","business","27442","687"
"2019-03-08","International","Charlottesville","3","1","leasure","38608","29356"
"2019-08-28","Southern Europe","Lisbon","2","1","business","7816","29475"
"2019-04-20","International","Budapest","1","1","leasure","58415","24149"
"2019-04-01","International","Prague","1","1","leasure","13956","13879"
"2019-03-03","International","Shanghai","4","1","leasure","184350","34525"
"2019-02-20","Western Europe","Paris","2","1","business","33133","14957"
"2019-02-28","Russia","Saint Petersburg","1","1","business","4816","14806"
"2019-02-14","Russia","Magadan","1","1","business","5153","19300"
"2019-02-17","International","Windhoek","3","1","business","19245","30319"
"2019-03-16","Russia","Irkutsk","9","1","leasure","22484","9303"
"2019-03-08","Southern Europe","Lisbon","5","0","business","15669","6100"
"2019-04-02","Russia","Moscow","3","1","business","8482","13802"
"2019-04-28","International","Tokyo","7","1","leasure","45731","11597"
"2019-03-01","Western Europe","Paris","14","1","leasure","87237","5949"
"2019-04-14","International","Guangzhou","3","0","business","41934","22905"
"2019-03-28","International","Pattaya","1","0","business","1262","19593"
"2019-05-22","Southern Europe","Corfu","7","1","leasure","56914","19043"
"2019-06-12","Russia","Kaliningrad","6","1","leasure","22522","28067"
"2019-02-23","International","Hong Kong","1","1","leasure","32452","31339"
"2019-02-19","Russia","Ulyanovsk","2","1","business","9730","14684"
"2019-02-22","International","Prague","4","1","business","45828","17481"
"2019-03-14","Southern Europe","Barcelona","6","1","leasure","71958","17038"
"2019-06-16","Western Europe","Magny-le-Hongre","2","1","leasure","14069","19560"
"2019-02-19","International","Vantaa","1","1","business","12957","21535"
"2019-02-23","Russia","Moscow","1","0","leasure","3064","10355"
"2019-02-15","Southern Europe","Oleggio","1","1","business","3198","19684"
"2019-02-25","Russia","Saint Petersburg","1","1","business","6857","12453"
"2019-06-01","Western Europe","Berlin","5","1","business","35670","25154"
"2019-02-17","International","Sofia","5","1","business","14621","23055"
"2019-02-14","CIS","Tashkent","3","1","leasure","64811","17027"
"2019-02-20","Russia","Moscow","1","1","business","3307","7621"
"2019-02-26","Western Europe","Dusseldorf","17","1","leasure","121449","21272"
"2019-02-17","Russia","Irkutsk","5","1","business","13719","22888"
"2019-02-14","Western Europe","Frankfurt","1","1","business","4644","25777"
"2019-02-24","CIS","Kyiv","2","1","business","8362","18929"
"2019-04-01","Southern Europe","Barcelona","9","1","leasure","68490","25936"
"2019-03-18","Russia","Moscow","5","1","business","16425","27146"
"2019-03-09","International","Seoul","11","0","leasure","115860","15194"
"2019-03-28","International","Hakone","1","0","business","39745","19733"
"2019-02-16","Russia","Ufa","1","1","leasure","8881","22992"
"2019-05-01","International","Helsinki","3","1","leasure","38582","8223"
"2019-04-01","Southern Europe","Madrid","6","1","leasure","75674","28820"
"2019-03-06","Southern Europe","Rome","5","1","leasure","15812","11077"
"2019-02-16","Southern Europe","Santiago de Compostela","1","0","leasure","4535","29100"
"2019-02-14","International","Port Elizabeth","1","1","business","7083","30319"
"2019-02-21","Western Europe","Frankfurt","1","1","business","8234","22888"
"2019-03-14","Western Europe","Paris","5","1","leasure","71619","7132"
"2019-02-24","International","Tel Aviv","3","1","business","34094","5782"
"2019-02-20","Russia","Uray","1","0","business","2288","14684"
"2019-03-06","Southern Europe","Barcelona","3","1","business","35903","21306"
"2019-02-24","International","Riga","3","0","business","6112","7516"
"2019-03-24","Southern Europe","Rome","3","1","business","24181","26751"
"2019-05-20","Southern Europe","Barcelona","4","0","leasure","28435","28885"
"2019-03-31","International","Osaka","2","1","business","20780","6378"
"2019-02-23","Western Europe","Nice","7","0","leasure","33391","22893"
"2019-05-07","Russia","Saint Petersburg","1","1","business","10393","29203"
"2019-04-30","International","Acora","2","1","business","6974","22732"
"2019-03-20","Southern Europe","Florence","4","1","business","54942","6349"
"2019-02-18","Russia","Komsomolsk-on-Amur","1","1","business","3253","7749"
"2019-05-11","International","Tokyo","3","1","business","14974","11229"
"2019-04-06","Russia","Kaliningrad","11","0","leasure","13396","17913"
"2019-03-27","International","Tokyo","1","0","business","19552","19560"
"2019-02-15","Russia","Vladikavkaz","1","1","business","3380","14684"
"2019-02-25","Russia","Smolensk","2","1","business","5264","14684"
"2019-02-17","Southern Europe","Castellon de la Plana","1","1","business","4760","28396"
"2019-02-18","Western Europe","Munich","2","1","business","63192","23326"
"2019-07-16","Southern Europe","Santa Ponsa","12","1","leasure","118582","16901"
"2019-02-26","Western Europe","Dublin","2","1","business","18643","30319"
"2019-02-17","Russia","Ulan-Ude","3","1","business","6379","15284"
"2019-02-18","Russia","Saint Petersburg","2","1","business","10897","21468"
"2019-03-17","Southern Europe","Rome","5","1","business","33095","27129"
"2019-02-21","Russia","Voronezh","1","1","business","3009","14546"
"2019-02-20","Russia","Vladivostok","1","0","business","2485","10169"
"2019-03-04","Russia","Moscow","4","1","business","20374","5800"
"2019-04-02","CIS","Yerevan","5","1","business","25053","10189"
